imagine1,imagine2,imagine3,imagine4,gender,correct,time,primer,congruent,keyCorrect,keyPressed,trial,pictureCategory 
2,2,2,3,female,1,1443,visual,0,ArrowLeft,ArrowLeft,4,2 
2,2,2,3,female,1,900,ambient,1,ArrowDown,ArrowDown,5,9 
2,2,2,3,female,1,985,imagery,0,ArrowRight,ArrowRight,6,8 
2,2,2,3,female,1,605,imagery,1,ArrowLeft,ArrowLeft,7,20 
2,2,2,3,female,1,1107,visual,0, , ,8,12 
2,2,2,3,female,1,826,ambient,0,ArrowRight,ArrowRight,9,5 
2,2,2,3,female,1,899,visual,0,ArrowDown,ArrowDown,10,20 
2,2,2,3,female,1,1102,imagery,0, , ,11,14 
2,2,2,3,female,1,984,imagery,1,ArrowDown,ArrowDown,12,12 
2,2,2,3,female,1,812,visual,0,ArrowLeft,ArrowLeft,13,10 
2,2,2,3,female,1,869,visual,1,ArrowLeft,ArrowLeft,14,6 
2,2,2,3,female,1,1172,imagery,1,ArrowLeft,ArrowLeft,15,15 
2,2,2,3,female,1,640,visual,0,ArrowLeft,ArrowLeft,16,13 
2,2,2,3,female,1,671,imagery,0,ArrowRight,ArrowRight,17,5 
2,2,2,3,female,1,1283,visual,0,ArrowUp,ArrowUp,18,5 
2,2,2,3,female,1,795,ambient,0,ArrowRight,ArrowRight,19,19 
2,2,2,3,female,1,1068,imagery,1,ArrowLeft,ArrowLeft,20,19 
2,2,2,3,female,1,1028,ambient,0, , ,21,6 
2,2,2,3,female,1,1317,ambient,0,ArrowLeft,ArrowLeft,22,8 
2,2,2,3,female,1,1521,ambient,1,ArrowRight,ArrowRight,23,10 
2,2,2,3,female,1,877,visual,0, , ,24,8 
2,2,2,3,female,1,1136,imagery,0,ArrowRight,ArrowRight,25,1 
2,2,2,3,female,1,1169,ambient,0, , ,26,16 
2,2,2,3,female,1,562,ambient,1,ArrowLeft,ArrowLeft,27,12 
2,2,2,3,female,1,918,imagery,1, , ,28,17 
2,2,2,3,female,1,1032,visual,1,ArrowLeft,ArrowLeft,29,3 
2,2,2,3,female,1,990,ambient,1,ArrowDown,ArrowDown,30,18 
2,2,2,3,female,1,658,ambient,1,ArrowLeft,ArrowLeft,31,17 
2,2,2,3,female,0,1273,imagery,1,ArrowDown, ,32,11 
2,2,2,3,female,1,844,ambient,0,ArrowUp,ArrowUp,33,7 
2,2,2,3,female,1,1506,imagery,1, , ,34,2 
2,2,2,3,female,1,1554,imagery,0,ArrowUp,ArrowUp,35,10 
2,2,2,3,female,1,1035,ambient,1,ArrowRight,ArrowRight,36,13 
2,2,2,3,female,1,1479,visual,1, , ,37,16 
2,2,2,3,female,1,1011,visual,1,ArrowRight,ArrowRight,38,9 
2,2,2,3,female,1,845,visual,1,ArrowDown,ArrowDown,39,7 
2,2,2,3,female,1,800,ambient,1, , ,40,20 
2,2,2,3,female,0,1133,ambient,1,ArrowDown, ,41,15 
2,2,2,3,female,1,1086,imagery,0,ArrowRight,ArrowRight,42,13 
2,2,2,3,female,1,1000,ambient,1,ArrowLeft,ArrowLeft,43,3 
2,2,2,3,female,1,1221,imagery,1,ArrowDown,ArrowDown,44,6 
2,2,2,3,female,1,1673,visual,1,ArrowUp,ArrowUp,45,1 
2,2,2,3,female,1,1103,visual,1, , ,46,17 
2,2,2,3,female,1,966,imagery,1,ArrowDown,ArrowDown,47,16 
2,2,2,3,female,1,759,ambient,0,ArrowUp,ArrowUp,48,4 
2,2,2,3,female,0,1006,imagery,0,ArrowRight,ArrowDown,49,3 
2,2,2,3,female,1,1016,ambient,0,ArrowDown,ArrowDown,50,2 
2,2,2,3,female,1,870,imagery,0,ArrowRight,ArrowRight,51,4 
2,2,2,3,female,1,826,visual,1,ArrowUp,ArrowUp,52,15 
2,2,2,3,female,1,708,visual,1,ArrowDown,ArrowDown,53,11 
2,2,2,3,female,1,885,visual,0,ArrowRight,ArrowRight,54,4 
2,2,2,3,female,1,809,imagery,0,ArrowDown,ArrowDown,55,7 
2,2,2,3,female,1,987,visual,1,ArrowLeft,ArrowLeft,56,14 
2,2,2,3,female,1,768,ambient,0,ArrowLeft,ArrowLeft,57,14 
2,2,2,3,female,1,1310,imagery,1,ArrowLeft,ArrowLeft,58,18 
2,2,2,3,female,1,830,ambient,1,ArrowLeft,ArrowLeft,59,1 
2,2,2,3,female,1,1123,imagery,0, , ,60,9 
3,2,2,2,male,1,1831,imagery,0,ArrowRight,ArrowRight,1,18 
3,2,2,2,male,0,1666,imagery,1, ,ArrowUp,2,12 
3,2,2,2,male,1,1470,visual,1,ArrowDown,ArrowDown,3,6 
3,2,2,2,male,0,2692,imagery,0, ,ArrowRight,4,6 
3,2,2,2,male,1,1520,visual,1,ArrowUp,ArrowUp,5,2 
3,2,2,2,male,1,1108,ambient,1,ArrowRight,ArrowRight,6,6 
3,2,2,2,male,1,1234,imagery,0,ArrowRight,ArrowRight,7,13 
3,2,2,2,male,1,1054,ambient,0,ArrowUp,ArrowUp,8,12 
3,2,2,2,male,1,1038,visual,1,ArrowLeft,ArrowLeft,9,1 
3,2,2,2,male,1,1327,visual,1,ArrowDown,ArrowDown,10,14 
3,2,2,2,male,1,1465,imagery,0,ArrowUp,ArrowUp,11,4 
3,2,2,2,male,1,2076,imagery,0, , ,12,1 
3,2,2,2,male,1,1301,ambient,0,ArrowRight,ArrowRight,13,8 
3,2,2,2,male,1,980,visual,1,ArrowRight,ArrowRight,14,15 
3,2,2,2,male,1,877,imagery,1,ArrowRight,ArrowRight,15,14 
3,2,2,2,male,1,1314,ambient,0, , ,16,7 
3,2,2,2,male,1,1017,ambient,1,ArrowDown,ArrowDown,17,4 
3,2,2,2,male,1,1299,imagery,0,ArrowUp,ArrowUp,18,10 
3,2,2,2,male,1,1128,visual,0,ArrowRight,ArrowRight,19,11 
3,2,2,2,male,1,1491,visual,0,ArrowRight,ArrowRight,20,17 
3,2,2,2,male,1,909,ambient,0,ArrowRight,ArrowRight,21,15 
3,2,2,2,male,1,1235,imagery,0, , ,22,8 
3,2,2,2,male,1,928,visual,1,ArrowDown,ArrowDown,23,10 
3,2,2,2,male,1,1144,ambient,1,ArrowUp,ArrowUp,24,16 
3,2,2,2,male,1,979,ambient,1,ArrowUp,ArrowUp,25,13 
3,2,2,2,male,1,1293,imagery,1, , ,26,20 
3,2,2,2,male,1,1587,visual,1,ArrowLeft,ArrowLeft,27,16 
3,2,2,2,male,1,1310,imagery,0,ArrowRight,ArrowRight,28,5 
3,2,2,2,male,1,1157,ambient,1,ArrowUp,ArrowUp,29,20 
3,2,2,2,male,1,1103,visual,0, , ,30,12 
3,2,2,2,male,1,1038,imagery,1,ArrowUp,ArrowUp,31,17 
3,2,2,2,male,1,1555,imagery,0, , ,32,2 
3,2,2,2,male,1,1525,ambient,1,ArrowDown,ArrowDown,33,9 
3,2,2,2,male,1,970,ambient,0,ArrowDown,ArrowDown,34,1 
3,2,2,2,male,1,837,ambient,1,ArrowUp,ArrowUp,35,5 
3,2,2,2,male,1,1022,visual,0, , ,36,4 
3,2,2,2,male,1,793,visual,0,ArrowDown,ArrowDown,37,8 
3,2,2,2,male,1,908,visual,1,ArrowDown,ArrowDown,38,20 
3,2,2,2,male,1,844,visual,0,ArrowDown,ArrowDown,39,5 
3,2,2,2,male,1,771,visual,0,ArrowRight,ArrowRight,40,13 
3,2,2,2,male,1,992,visual,1,ArrowLeft,ArrowLeft,41,19 
3,2,2,2,male,1,1358,imagery,1, , ,42,16 
3,2,2,2,male,1,1288,ambient,1, , ,43,2 
3,2,2,2,male,1,1244,ambient,1,ArrowRight,ArrowRight,44,17 
3,2,2,2,male,1,1188,imagery,1,ArrowLeft,ArrowLeft,45,11 
3,2,2,2,male,1,2112,imagery,1,ArrowDown,ArrowDown,46,7 
3,2,2,2,male,1,1949,ambient,0,ArrowUp,ArrowUp,47,19 
3,2,2,2,male,1,1038,visual,0, , ,48,3 
3,2,2,2,male,1,1144,imagery,1,ArrowUp,ArrowUp,49,3 
3,2,2,2,male,1,1958,visual,0, , ,50,18 
3,2,2,2,male,1,1543,visual,1,ArrowLeft,ArrowLeft,51,7 
3,2,2,2,male,1,1582,imagery,1,ArrowDown,ArrowDown,52,15 
3,2,2,2,male,1,1334,visual,0, , ,53,9 
3,2,2,2,male,1,2497,ambient,0,ArrowRight,ArrowRight,54,18 
3,2,2,2,male,1,1253,imagery,0,ArrowRight,ArrowRight,55,19 
3,2,2,2,male,1,1664,ambient,0,ArrowDown,ArrowDown,56,14 
3,2,2,2,male,1,1859,ambient,0, , ,57,10 
3,2,2,2,male,1,2004,ambient,0,ArrowDown,ArrowDown,58,3 
3,2,2,2,male,1,1061,imagery,1,ArrowRight,ArrowRight,59,9 
3,2,2,2,male,1,1061,ambient,1,ArrowRight,ArrowRight,60,11 
3,2,4,4,male,1,2123,visual,1,ArrowLeft,ArrowLeft,1,10 
3,2,4,4,male,0,1095,imagery,0,ArrowLeft,ArrowUp,2,2 
3,2,4,4,male,1,1143,imagery,1,ArrowRight,ArrowRight,3,7 
3,2,4,4,male,1,1702,imagery,0,ArrowLeft,ArrowLeft,4,18 
3,2,4,4,male,1,2151,imagery,1, , ,5,10 
3,2,4,4,male,1,1364,ambient,0, , ,6,7 
3,2,4,4,male,1,1535,visual,0,ArrowUp,ArrowUp,7,2 
3,2,4,4,male,1,1866,ambient,0,ArrowRight,ArrowRight,8,16 
3,2,4,4,male,1,1064,imagery,1,ArrowLeft,ArrowLeft,9,13 
3,2,4,4,male,1,935,visual,1,ArrowDown,ArrowDown,10,11 
3,2,4,4,male,1,1098,imagery,1, , ,11,15 
3,2,4,4,male,1,1378,visual,1,ArrowLeft,ArrowLeft,12,5 
3,2,4,4,male,1,1148,imagery,0,ArrowUp,ArrowUp,13,9 
3,2,4,4,male,1,579,ambient,1,ArrowLeft,ArrowLeft,14,11 
3,2,4,4,male,1,814,imagery,0, , ,15,17 
3,2,4,4,male,1,920,visual,1,ArrowLeft,ArrowLeft,16,14 
3,2,4,4,male,0,775,ambient,1,ArrowRight, ,17,14 
3,2,4,4,male,1,1364,imagery,1, , ,18,11 
3,2,4,4,male,1,1040,visual,0, , ,19,9 
3,2,4,4,male,1,868,ambient,1,ArrowUp,ArrowUp,20,15 
3,2,4,4,male,1,1059,visual,1, , ,21,12 
3,2,4,4,male,1,1354,ambient,0,ArrowUp,ArrowUp,22,9 
3,2,4,4,male,1,759,ambient,1,ArrowDown,ArrowDown,23,12 
3,2,4,4,male,1,1132,visual,0, , ,24,18 
3,2,4,4,male,1,859,visual,1, , ,25,16 
3,2,4,4,male,1,751,imagery,1, , ,26,8 
3,2,4,4,male,1,997,imagery,0, , ,27,16 
3,2,4,4,male,1,1512,visual,1,ArrowDown,ArrowDown,28,15 
3,2,4,4,male,0,849,ambient,0,ArrowRight, ,29,1 
3,2,4,4,male,1,1220,visual,0,ArrowDown,ArrowDown,30,1 
3,2,4,4,male,1,1369,imagery,0,ArrowRight,ArrowRight,31,20 
3,2,4,4,male,1,847,ambient,1, , ,32,19 
3,2,4,4,male,1,824,ambient,1,ArrowRight,ArrowRight,33,20 
3,2,4,4,male,1,1089,ambient,1, , ,34,5 
3,2,4,4,male,1,2028,imagery,0,ArrowDown,ArrowDown,35,5 
3,2,4,4,male,0,695,visual,0,ArrowUp,ArrowLeft,36,8 
3,2,4,4,male,1,1261,imagery,0,ArrowDown,ArrowDown,37,14 
3,2,4,4,male,1,957,ambient,0,ArrowDown,ArrowDown,38,17 
3,2,4,4,male,1,690,imagery,1,ArrowDown,ArrowDown,39,12 
3,2,4,4,male,1,807,imagery,1,ArrowLeft,ArrowLeft,40,3 
3,2,4,4,male,1,1333,visual,0,ArrowDown,ArrowDown,41,4 
3,2,4,4,male,1,770,ambient,1,ArrowUp,ArrowUp,42,4 
3,2,4,4,male,1,1014,visual,1,ArrowDown,ArrowDown,43,20 
3,2,4,4,male,1,1043,visual,0,ArrowUp,ArrowUp,44,6 
3,2,4,4,male,1,993,ambient,1,ArrowRight,ArrowRight,45,18 
3,2,4,4,male,1,1648,ambient,0,ArrowDown,ArrowDown,46,10 
3,2,4,4,male,1,999,imagery,1,ArrowDown,ArrowDown,47,6 
3,2,4,4,male,1,871,ambient,1,ArrowUp,ArrowUp,48,6 
3,2,4,4,male,1,1012,visual,0,ArrowUp,ArrowUp,49,17 
3,2,4,4,male,1,1028,imagery,1,ArrowUp,ArrowUp,50,19 
3,2,4,4,male,1,836,visual,1,ArrowDown,ArrowDown,51,13 
3,2,4,4,male,1,744,visual,0,ArrowRight,ArrowRight,52,7 
3,2,4,4,male,1,774,ambient,0,ArrowDown,ArrowDown,53,8 
3,2,4,4,male,1,756,visual,0,ArrowRight,ArrowRight,54,3 
3,2,4,4,male,1,624,ambient,0,ArrowDown,ArrowDown,55,3 
3,2,4,4,male,1,1063,imagery,0, , ,56,1 
3,2,4,4,male,1,748,imagery,0,ArrowUp,ArrowUp,57,4 
3,2,4,4,male,1,1231,ambient,0,ArrowDown,ArrowDown,58,2 
3,2,4,4,male,1,776,ambient,0,ArrowLeft,ArrowLeft,59,13 
3,2,4,4,male,1,795,visual,1,ArrowRight,ArrowRight,60,19 
4,4,4,3,male,1,1592,visual,0,ArrowRight,ArrowRight,1,2 
4,4,4,3,male,1,1568,visual,0,ArrowUp,ArrowUp,2,10 
4,4,4,3,male,1,1703,imagery,1,ArrowLeft,ArrowLeft,3,2 
4,4,4,3,male,1,1443,ambient,0,ArrowDown,ArrowDown,4,6 
4,4,4,3,male,1,1439,ambient,1,ArrowRight,ArrowRight,5,14 
4,4,4,3,male,1,1573,imagery,0,ArrowLeft,ArrowLeft,6,12 
4,4,4,3,male,1,1221,imagery,0,ArrowRight,ArrowRight,7,19 
4,4,4,3,male,1,1107,imagery,0,ArrowDown,ArrowDown,8,4 
4,4,4,3,male,1,1020,imagery,0,ArrowUp,ArrowUp,9,15 
4,4,4,3,male,1,1104,visual,1, , ,10,19 
4,4,4,3,male,1,1650,imagery,1,ArrowLeft,ArrowLeft,11,16 
4,4,4,3,male,1,1499,imagery,1,ArrowDown,ArrowDown,12,18 
4,4,4,3,male,1,2317,ambient,0, , ,13,16 
4,4,4,3,male,0,1055,imagery,1,ArrowLeft, ,14,7 
4,4,4,3,male,1,1189,visual,1,ArrowLeft,ArrowLeft,15,18 
4,4,4,3,male,1,1318,imagery,1, , ,16,10 
4,4,4,3,male,1,1585,ambient,1,ArrowLeft,ArrowLeft,17,12 
4,4,4,3,male,1,981,visual,1, , ,18,20 
4,4,4,3,male,1,1286,imagery,0,ArrowDown,ArrowDown,19,13 
4,4,4,3,male,1,1483,ambient,1,ArrowUp,ArrowUp,20,1 
4,4,4,3,male,1,911,ambient,1,ArrowLeft,ArrowLeft,21,5 
4,4,4,3,male,1,764,visual,1,ArrowRight,ArrowRight,22,1 
4,4,4,3,male,0,925,ambient,1,ArrowLeft, ,23,2 
4,4,4,3,male,1,890,ambient,1,ArrowUp,ArrowUp,24,13 
4,4,4,3,male,1,1166,visual,0,ArrowLeft,ArrowLeft,25,5 
4,4,4,3,male,1,988,ambient,0,ArrowLeft,ArrowLeft,26,8 
4,4,4,3,male,1,1097,visual,1,ArrowDown,ArrowDown,27,8 
4,4,4,3,male,1,1392,ambient,1, , ,28,11 
4,4,4,3,male,1,1175,visual,0,ArrowLeft,ArrowLeft,29,4 
4,4,4,3,male,1,811,visual,1, , ,30,15 
4,4,4,3,male,1,1024,imagery,1,ArrowUp,ArrowUp,31,3 
4,4,4,3,male,1,2079,ambient,0, , ,32,19 
4,4,4,3,male,1,1023,visual,1, , ,33,3 
4,4,4,3,male,1,1282,imagery,1,ArrowUp,ArrowUp,34,1 
4,4,4,3,male,1,916,ambient,0,ArrowLeft,ArrowLeft,35,10 
4,4,4,3,male,1,1165,ambient,1,ArrowDown,ArrowDown,36,9 
4,4,4,3,male,1,887,visual,1, , ,37,11 
4,4,4,3,male,1,1047,visual,0,ArrowUp,ArrowUp,38,14 
4,4,4,3,male,1,2111,imagery,0, , ,39,11 
4,4,4,3,male,1,901,imagery,0,ArrowLeft,ArrowLeft,40,8 
4,4,4,3,male,1,844,ambient,0,ArrowRight,ArrowRight,41,4 
4,4,4,3,male,1,930,imagery,1,ArrowRight,ArrowRight,42,5 
4,4,4,3,male,1,1321,visual,0,ArrowLeft,ArrowLeft,43,13 
4,4,4,3,male,0,1162,visual,0,ArrowUp, ,44,17 
4,4,4,3,male,1,1079,ambient,1, , ,45,20 
4,4,4,3,male,1,1049,imagery,1,ArrowRight,ArrowRight,46,9 
4,4,4,3,male,1,883,visual,0,ArrowDown,ArrowDown,47,12 
4,4,4,3,male,1,868,ambient,0,ArrowLeft,ArrowLeft,48,3 
4,4,4,3,male,1,708,visual,1,ArrowLeft,ArrowLeft,49,6 
4,4,4,3,male,1,1032,visual,0,ArrowUp,ArrowUp,50,7 
4,4,4,3,male,1,1168,imagery,0,ArrowDown,ArrowDown,51,14 
4,4,4,3,male,1,1019,ambient,0, , ,52,18 
4,4,4,3,male,1,1347,visual,1,ArrowDown,ArrowDown,53,16 
4,4,4,3,male,1,859,ambient,0, , ,54,7 
4,4,4,3,male,1,880,imagery,0, , ,55,20 
4,4,4,3,male,1,881,imagery,1,ArrowUp,ArrowUp,56,17 
4,4,4,3,male,1,904,visual,0, , ,57,9 
4,4,4,3,male,1,1064,ambient,1,ArrowDown,ArrowDown,58,15 
4,4,4,3,male,1,899,imagery,0,ArrowUp,ArrowUp,59,6 
4,4,4,3,male,1,882,ambient,0,ArrowUp,ArrowUp,60,17 
5,5,4,5,female,1,1986,imagery,0,ArrowLeft,ArrowLeft,1,2 
5,5,4,5,female,1,1589,ambient,0,ArrowDown,ArrowDown,2,16 
5,5,4,5,female,1,1455,visual,1, , ,3,6 
5,5,4,5,female,1,953,visual,1,ArrowLeft,ArrowLeft,4,18 
5,5,4,5,female,1,1136,visual,1, , ,5,13 
5,5,4,5,female,1,1590,imagery,0,ArrowUp,ArrowUp,6,16 
5,5,4,5,female,1,1386,imagery,0,ArrowUp,ArrowUp,7,9 
5,5,4,5,female,1,865,imagery,1,ArrowLeft,ArrowLeft,8,13 
5,5,4,5,female,1,1954,ambient,0, , ,9,11 
5,5,4,5,female,1,1268,visual,0, , ,10,2 
5,5,4,5,female,1,1084,visual,0,ArrowUp,ArrowUp,11,12 
5,5,4,5,female,1,1039,visual,1, , ,12,15 
5,5,4,5,female,1,1383,imagery,1,ArrowDown,ArrowDown,13,14 
5,5,4,5,female,1,959,ambient,0,ArrowUp,ArrowUp,14,18 
5,5,4,5,female,1,1004,ambient,1,ArrowUp,ArrowUp,15,2 
5,5,4,5,female,1,841,visual,0,ArrowRight,ArrowRight,16,14 
5,5,4,5,female,1,898,ambient,1,ArrowRight,ArrowRight,17,1 
5,5,4,5,female,1,777,visual,0,ArrowUp,ArrowUp,18,4 
5,5,4,5,female,1,857,ambient,0,ArrowLeft,ArrowLeft,19,20 
5,5,4,5,female,1,905,visual,0,ArrowRight,ArrowRight,20,7 
5,5,4,5,female,1,1117,visual,1, , ,21,8 
5,5,4,5,female,1,1145,ambient,1,ArrowLeft,ArrowLeft,22,5 
5,5,4,5,female,1,801,visual,0,ArrowLeft,ArrowLeft,23,5 
5,5,4,5,female,1,840,visual,0,ArrowLeft,ArrowLeft,24,17 
5,5,4,5,female,1,1094,visual,1,ArrowLeft,ArrowLeft,25,16 
5,5,4,5,female,1,873,ambient,1,ArrowLeft,ArrowLeft,26,12 
5,5,4,5,female,1,919,imagery,0, , ,27,4 
5,5,4,5,female,1,726,visual,0,ArrowUp,ArrowUp,28,19 
5,5,4,5,female,1,970,imagery,1,ArrowUp,ArrowUp,29,1 
5,5,4,5,female,1,1001,visual,1,ArrowDown,ArrowDown,30,20 
5,5,4,5,female,1,889,imagery,0, , ,31,5 
5,5,4,5,female,1,907,imagery,1,ArrowDown,ArrowDown,32,12 
5,5,4,5,female,1,805,ambient,1,ArrowDown,ArrowDown,33,7 
5,5,4,5,female,1,808,imagery,0, , ,34,15 
5,5,4,5,female,1,898,ambient,0,ArrowLeft,ArrowLeft,35,14 
5,5,4,5,female,1,1408,imagery,0,ArrowDown,ArrowDown,36,10 
5,5,4,5,female,1,885,ambient,1,ArrowRight,ArrowRight,37,17 
5,5,4,5,female,1,770,visual,0,ArrowUp,ArrowUp,38,3 
5,5,4,5,female,1,695,ambient,1,ArrowLeft,ArrowLeft,39,6 
5,5,4,5,female,1,1129,ambient,0,ArrowRight,ArrowRight,40,10 
5,5,4,5,female,1,817,ambient,0,ArrowRight,ArrowRight,41,15 
5,5,4,5,female,1,679,ambient,0,ArrowLeft,ArrowLeft,42,4 
5,5,4,5,female,1,814,imagery,1, , ,43,7 
5,5,4,5,female,1,567,visual,1,ArrowRight,ArrowRight,44,11 
5,5,4,5,female,1,888,ambient,0, , ,45,19 
5,5,4,5,female,1,1238,ambient,1, , ,46,13 
5,5,4,5,female,1,965,imagery,0, , ,47,18 
5,5,4,5,female,1,923,visual,1, , ,48,10 
5,5,4,5,female,1,777,imagery,1,ArrowUp,ArrowUp,49,17 
5,5,4,5,female,1,872,ambient,1,ArrowRight,ArrowRight,50,9 
5,5,4,5,female,1,747,ambient,0, , ,51,8 
5,5,4,5,female,1,596,imagery,0,ArrowRight,ArrowRight,52,8 
5,5,4,5,female,1,1252,ambient,1, , ,53,3 
5,5,4,5,female,1,759,imagery,1, , ,54,11 
5,5,4,5,female,1,1259,visual,1,ArrowUp,ArrowUp,55,1 
5,5,4,5,female,0,718,imagery,1,ArrowDown, ,56,3 
5,5,4,5,female,1,1191,visual,0,ArrowRight,ArrowRight,57,9 
5,5,4,5,female,1,663,imagery,1,ArrowUp,ArrowUp,58,19 
5,5,4,5,female,1,975,imagery,1,ArrowLeft,ArrowLeft,59,6 
5,5,4,5,female,1,960,imagery,0,ArrowLeft,ArrowLeft,60,20 
4,5,5,4,female,1,1886,visual,1, , ,1,14 
4,5,5,4,female,1,1389,ambient,0,ArrowRight,ArrowRight,2,5 
4,5,5,4,female,1,1735,visual,0,ArrowLeft,ArrowLeft,3,12 
4,5,5,4,female,1,1495,visual,0,ArrowLeft,ArrowLeft,4,1 
4,5,5,4,female,1,1390,imagery,1, , ,5,1 
4,5,5,4,female,1,1439,imagery,0, , ,6,2 
4,5,5,4,female,1,887,imagery,1,ArrowRight,ArrowRight,7,18 
4,5,5,4,female,1,879,imagery,1, , ,8,19 
4,5,5,4,female,1,1198,imagery,0,ArrowLeft,ArrowLeft,9,4 
4,5,5,4,female,1,807,visual,1,ArrowLeft,ArrowLeft,10,16 
4,5,5,4,female,1,868,imagery,1, , ,11,14 
4,5,5,4,female,1,793,ambient,1, , ,12,1 
4,5,5,4,female,1,892,ambient,1,ArrowDown,ArrowDown,13,12 
4,5,5,4,female,1,1099,visual,0,ArrowDown,ArrowDown,14,2 
4,5,5,4,female,1,792,visual,1,ArrowDown,ArrowDown,15,13 
4,5,5,4,female,1,1385,ambient,0,ArrowLeft,ArrowLeft,16,14 
4,5,5,4,female,1,1109,visual,0,ArrowRight,ArrowRight,17,18 
4,5,5,4,female,1,849,imagery,0,ArrowLeft,ArrowLeft,18,8 
4,5,5,4,female,1,952,ambient,0, , ,19,6 
4,5,5,4,female,1,712,imagery,0,ArrowDown,ArrowDown,20,6 
4,5,5,4,female,1,770,imagery,0,ArrowLeft,ArrowLeft,21,11 
4,5,5,4,female,1,873,ambient,0,ArrowLeft,ArrowLeft,22,17 
4,5,5,4,female,1,759,imagery,1,ArrowUp,ArrowUp,23,16 
4,5,5,4,female,1,756,ambient,0,ArrowDown,ArrowDown,24,16 
4,5,5,4,female,1,749,visual,0, , ,25,9 
4,5,5,4,female,1,800,imagery,1,ArrowUp,ArrowUp,26,3 
4,5,5,4,female,1,690,ambient,1,ArrowLeft,ArrowLeft,27,15 
4,5,5,4,female,1,842,visual,1,ArrowLeft,ArrowLeft,28,6 
4,5,5,4,female,1,832,imagery,0, , ,29,5 
4,5,5,4,female,1,793,visual,1,ArrowUp,ArrowUp,30,20 
4,5,5,4,female,1,753,imagery,0,ArrowLeft,ArrowLeft,31,13 
4,5,5,4,female,1,848,visual,0, , ,32,8 
4,5,5,4,female,1,794,ambient,1,ArrowUp,ArrowUp,33,4 
4,5,5,4,female,1,751,ambient,1,ArrowDown,ArrowDown,34,11 
4,5,5,4,female,1,838,visual,1,ArrowDown,ArrowDown,35,3 
4,5,5,4,female,1,629,imagery,1,ArrowDown,ArrowDown,36,7 
4,5,5,4,female,1,739,visual,1,ArrowUp,ArrowUp,37,4 
4,5,5,4,female,1,867,imagery,0,ArrowUp,ArrowUp,38,12 
4,5,5,4,female,1,1980,visual,0,ArrowUp,ArrowUp,39,10 
4,5,5,4,female,1,825,visual,0,ArrowDown,ArrowDown,40,15 
4,5,5,4,female,1,914,imagery,0,ArrowLeft,ArrowLeft,41,20 
4,5,5,4,female,1,748,ambient,0,ArrowLeft,ArrowLeft,42,9 
4,5,5,4,female,1,1058,visual,1,ArrowDown,ArrowDown,43,17 
4,5,5,4,female,0,797,ambient,1,ArrowRight, ,44,3 
4,5,5,4,female,1,881,ambient,0,ArrowUp,ArrowUp,45,20 
4,5,5,4,female,1,672,ambient,1,ArrowDown,ArrowDown,46,10 
4,5,5,4,female,1,763,imagery,0,ArrowDown,ArrowDown,47,9 
4,5,5,4,female,1,929,imagery,1,ArrowDown,ArrowDown,48,17 
4,5,5,4,female,1,707,ambient,1,ArrowRight,ArrowRight,49,7 
4,5,5,4,female,1,804,imagery,1,ArrowRight,ArrowRight,50,15 
4,5,5,4,female,1,745,ambient,0, , ,51,8 
4,5,5,4,female,1,673,ambient,0, , ,52,13 
4,5,5,4,female,1,1229,visual,0,ArrowUp,ArrowUp,53,11 
4,5,5,4,female,1,797,imagery,1,ArrowRight,ArrowRight,54,10 
4,5,5,4,female,1,756,visual,1,ArrowLeft,ArrowLeft,55,19 
4,5,5,4,female,1,955,ambient,1,ArrowRight,ArrowRight,56,2 
4,5,5,4,female,1,682,visual,0,ArrowDown,ArrowDown,57,7 
4,5,5,4,female,1,1780,visual,1, , ,58,5 
4,5,5,4,female,1,932,ambient,0,ArrowLeft,ArrowLeft,59,19 
4,5,5,4,female,1,1040,ambient,1,ArrowUp,ArrowUp,60,18 
3,4,2,5,male,1,1925,visual,0,ArrowDown,ArrowDown,1,20 
3,4,2,5,male,1,1429,ambient,1,ArrowDown,ArrowDown,2,6 
3,4,2,5,male,1,2357,ambient,1,ArrowUp,ArrowUp,3,8 
3,4,2,5,male,1,1963,visual,0, , ,4,6 
3,4,2,5,male,1,1549,visual,0,ArrowUp,ArrowUp,5,1 
3,4,2,5,male,1,1301,visual,0,ArrowLeft,ArrowLeft,6,18 
3,4,2,5,male,1,1017,imagery,1,ArrowRight,ArrowRight,7,8 
3,4,2,5,male,1,956,ambient,0,ArrowUp,ArrowUp,8,7 
3,4,2,5,male,1,1078,ambient,1,ArrowLeft,ArrowLeft,9,14 
3,4,2,5,male,1,801,imagery,1,ArrowUp,ArrowUp,10,7 
3,4,2,5,male,1,907,visual,1,ArrowDown,ArrowDown,11,7 
3,4,2,5,male,1,1046,ambient,0,ArrowUp,ArrowUp,12,4 
3,4,2,5,male,1,1494,imagery,0, , ,13,12 
3,4,2,5,male,1,835,visual,1,ArrowLeft,ArrowLeft,14,15 
3,4,2,5,male,1,1186,visual,1,ArrowUp,ArrowUp,15,9 
3,4,2,5,male,1,1187,visual,1,ArrowRight,ArrowRight,16,19 
3,4,2,5,male,1,1674,visual,0, , ,17,12 
3,4,2,5,male,1,1918,ambient,1,ArrowUp,ArrowUp,18,16 
3,4,2,5,male,1,1000,imagery,0,ArrowDown,ArrowDown,19,5 
3,4,2,5,male,1,1059,imagery,1,ArrowRight,ArrowRight,20,18 
